violation_id,restaurant_id,inspection_id,violation_type,severity,description,date,corrected,correction_date,days_to_correction
2995,400,6123,Food Temperature,Serious,Violation description for 2995,2024-06-02,0,2025-05-23,355.0
2996,693,6967,Food Storage,Minor,Violation description for 2996,2025-01-12,1,,
2997,420,2874,Pest Control,Serious,Violation description for 2997,2024-12-30,0,2025-05-17,138.0
2998,955,8436,Food Temperature,Critical,Violation description for 2998,2024-07-15,0,,
2999,903,3202,Food Storage,Minor,Violation description for 2999,2024-12-28,1,2025-05-19,142.0
3000,425,6891,Documentation,Minor,Violation description for 3000,2024-11-05,0,,
3001,235,7030,Cross Contamination,Critical,Violation description for 3001,2025-03-27,1,2025-05-13,47.0
3002,239,5055,Pest Control,Minor,Violation description for 3002,2024-06-09,1,2025-05-18,343.0
3003,105,3798,Documentation,Serious,Violation description for 3003,2024-08-13,1,2025-05-27,287.0
3004,894,665,Food Storage,Serious,Violation description for 3004,2025-02-22,0,,
3005,73,5574,Documentation,Minor,Violation description for 3005,2025-02-06,1,2025-05-04,87.0
3006,59,6251,Documentation,Critical,Violation description for 3006,2025-01-02,1,2025-05-20,138.0
3007,184,6356,Equipment Maintenance,Serious,Violation description for 3007,2024-07-01,1,2025-05-23,326.0
3008,789,7380,Employee Hygiene,Minor,Violation description for 3008,2025-01-22,0,2025-05-04,102.0
3009,657,7546,Sanitation,Minor,Violation description for 3009,2025-01-25,1,2025-05-08,103.0
3010,729,5466,Documentation,Serious,Violation description for 3010,2025-01-26,1,,
3011,42,6481,Cross Contamination,Minor,Violation description for 3011,2025-05-05,1,,
3012,629,5164,Sanitation,Minor,Violation description for 3012,2025-04-12,1,2025-05-22,40.0
3013,955,2084,Sanitation,Serious,Violation description for 3013,2025-03-23,0,2025-05-25,63.0
3014,738,3452,Cross Contamination,Minor,Violation description for 3014,2025-05-06,0,2025-05-23,17.0
3015,510,2817,Sanitation,Critical,Violation description for 3015,2025-04-15,1,2025-05-22,37.0
3016,68,8270,Documentation,Critical,Violation description for 3016,2024-08-27,1,,
3017,464,1203,Food Temperature,Serious,Violation description for 3017,2024-11-13,0,,
3018,159,6261,Equipment Maintenance,Minor,Violation description for 3018,2024-07-04,1,2025-05-28,328.0
3019,396,9730,Documentation,Minor,Violation description for 3019,2025-03-19,1,2025-05-26,68.0
3020,538,7561,Equipment Maintenance,Serious,Violation description for 3020,2024-09-06,1,2025-05-25,261.0
3021,538,9605,Employee Hygiene,Minor,Violation description for 3021,2025-02-27,0,2025-05-19,81.0
3022,947,6478,Cross Contamination,Minor,Violation description for 3022,2024-08-15,1,,
3023,843,3101,Food Storage,Serious,Violation description for 3023,2025-02-18,1,2025-04-30,71.0
3024,274,491,Documentation,Critical,Violation description for 3024,2024-10-04,0,2025-05-20,228.0
3025,543,6301,Food Temperature,Serious,Violation description for 3025,2024-11-25,1,2025-05-18,174.0
3026,473,7431,Employee Hygiene,Serious,Violation description for 3026,2024-11-29,0,2025-05-18,170.0
3027,433,2630,Pest Control,Serious,Violation description for 3027,2024-12-26,0,2025-05-23,148.0
3028,768,9619,Documentation,Critical,Violation description for 3028,2025-03-22,0,2025-05-22,61.0
3029,389,1317,Pest Control,Minor,Violation description for 3029,2024-06-23,0,2025-05-04,315.0
3030,777,5969,Employee Hygiene,Minor,Violation description for 3030,2025-04-08,1,2025-05-11,33.0
3031,696,2620,Cross Contamination,Minor,Violation description for 3031,2025-03-31,0,2025-05-15,45.0
3032,385,7019,Pest Control,Minor,Violation description for 3032,2024-09-15,0,2025-05-17,244.0
3033,987,5101,Pest Control,Minor,Violation description for 3033,2024-06-19,1,2025-05-15,330.0
3034,97,8542,Food Temperature,Minor,Violation description for 3034,2025-05-13,1,,
3035,957,1402,Sanitation,Critical,Violation description for 3035,2025-01-26,1,2025-05-11,105.0
3036,828,4178,Employee Hygiene,Critical,Violation description for 3036,2025-04-13,0,2025-05-08,25.0
3037,865,1322,Employee Hygiene,Serious,Violation description for 3037,2024-12-08,0,,
3038,699,7713,Employee Hygiene,Critical,Violation description for 3038,2024-11-03,1,2025-05-26,204.0
3039,160,4288,Pest Control,Critical,Violation description for 3039,2024-08-21,0,2025-05-20,272.0
3040,891,1861,Cross Contamination,Minor,Violation description for 3040,2024-09-20,1,,
3041,628,4878,Documentation,Serious,Violation description for 3041,2024-12-21,1,,
3042,627,7632,Food Temperature,Serious,Violation description for 3042,2024-08-30,1,2025-05-13,256.0
3043,806,2041,Food Temperature,Minor,Violation description for 3043,2024-12-26,0,2025-05-19,144.0
3044,675,3039,Employee Hygiene,Serious,Violation description for 3044,2024-07-05,0,2025-05-29,328.0
3045,881,4941,Cross Contamination,Serious,Violation description for 3045,2025-04-27,1,2025-05-18,21.0
3046,538,4543,Employee Hygiene,Minor,Violation description for 3046,2025-04-16,1,2025-05-15,29.0
3047,467,7203,Equipment Maintenance,Minor,Violation description for 3047,2024-07-28,1,2025-05-27,303.0
3048,542,34,Food Temperature,Critical,Violation description for 3048,2024-06-25,1,2025-05-07,316.0
3049,796,340,Food Temperature,Minor,Violation description for 3049,2024-07-18,1,,
3050,694,5100,Cross Contamination,Minor,Violation description for 3050,2025-04-28,1,2025-05-21,23.0
3051,59,9784,Documentation,Minor,Violation description for 3051,2025-05-19,1,,
3052,947,2145,Equipment Maintenance,Critical,Violation description for 3052,2024-06-30,0,2025-05-16,320.0
3053,167,5015,Sanitation,Minor,Violation description for 3053,2024-08-14,0,2025-05-07,266.0
3054,449,4097,Sanitation,Serious,Violation description for 3054,2024-10-13,1,2025-05-19,218.0
3055,654,8161,Documentation,Minor,Violation description for 3055,2024-09-01,1,2025-05-29,270.0
3056,292,7282,Sanitation,Minor,Violation description for 3056,2024-12-05,1,2025-05-26,172.0
3057,35,3224,Food Temperature,Critical,Violation description for 3057,2025-05-19,1,,
3058,181,3943,Cross Contamination,Minor,Violation description for 3058,2024-08-11,1,,
3059,785,1624,Sanitation,Minor,Violation description for 3059,2024-06-15,1,2025-05-17,336.0
3060,424,2020,Sanitation,Serious,Violation description for 3060,2025-04-03,0,,
3061,773,6229,Food Storage,Critical,Violation description for 3061,2025-01-17,0,2025-05-07,110.0
3062,213,4711,Pest Control,Serious,Violation description for 3062,2024-12-28,0,2025-05-09,132.0
3063,772,6660,Food Storage,Serious,Violation description for 3063,2024-07-13,1,,
3064,703,1883,Sanitation,Critical,Violation description for 3064,2024-10-25,0,2025-05-16,203.0
3065,775,782,Food Storage,Minor,Violation description for 3065,2025-01-03,1,2025-05-10,127.0
3066,585,8281,Pest Control,Serious,Violation description for 3066,2024-10-18,0,2025-05-29,223.0
3067,606,6685,Food Temperature,Critical,Violation description for 3067,2024-08-24,0,2025-05-17,266.0
3068,805,9447,Employee Hygiene,Serious,Violation description for 3068,2025-03-27,1,2025-05-04,38.0
3069,599,5799,Equipment Maintenance,Minor,Violation description for 3069,2024-10-21,1,,
3070,680,9032,Equipment Maintenance,Critical,Violation description for 3070,2025-02-11,0,2025-05-08,86.0
3071,824,4442,Documentation,Critical,Violation description for 3071,2024-11-18,1,2025-05-28,191.0
3072,338,8784,Pest Control,Critical,Violation description for 3072,2025-04-05,0,2025-05-28,53.0
3073,434,2841,Food Storage,Serious,Violation description for 3073,2025-04-15,1,2025-05-27,42.0
3074,312,9471,Pest Control,Serious,Violation description for 3074,2024-06-18,1,2025-05-10,326.0
3075,497,9572,Equipment Maintenance,Minor,Violation description for 3075,2025-04-27,1,2025-05-04,7.0
3076,653,8765,Food Storage,Critical,Violation description for 3076,2025-02-06,0,2025-05-20,103.0
3077,586,4932,Sanitation,Minor,Violation description for 3077,2024-06-20,0,,
3078,425,7782,Sanitation,Critical,Violation description for 3078,2025-02-06,1,2025-05-13,96.0
3079,241,4547,Documentation,Minor,Violation description for 3079,2024-07-26,0,2025-05-05,283.0
3080,429,177,Pest Control,Serious,Violation description for 3080,2024-10-24,1,2025-05-06,194.0
3081,219,1538,Equipment Maintenance,Critical,Violation description for 3081,2025-05-26,1,2025-05-10,-16.0
3082,597,6372,Sanitation,Critical,Violation description for 3082,2025-01-29,0,2025-05-20,111.0
3083,124,8903,Employee Hygiene,Serious,Violation description for 3083,2024-09-28,0,2025-05-06,220.0
3084,685,3431,Pest Control,Serious,Violation description for 3084,2024-11-19,0,2025-04-30,162.0
3085,77,8025,Documentation,Serious,Violation description for 3085,2025-05-27,1,2025-05-14,-13.0
3086,276,7824,Equipment Maintenance,Minor,Violation description for 3086,2025-05-28,1,,
3087,118,248,Food Storage,Minor,Violation description for 3087,2025-02-11,1,2025-05-21,99.0
3088,39,9774,Pest Control,Critical,Violation description for 3088,2025-05-24,1,2025-05-18,-6.0
3089,499,3278,Documentation,Serious,Violation description for 3089,2024-10-18,0,,
3090,716,6417,Equipment Maintenance,Critical,Violation description for 3090,2025-01-31,1,,
3091,655,11,Cross Contamination,Serious,Violation description for 3091,2024-07-08,1,2025-05-09,305.0
3092,589,2148,Cross Contamination,Critical,Violation description for 3092,2024-10-03,1,2025-05-19,228.0
3093,796,6932,Sanitation,Minor,Violation description for 3093,2024-09-01,0,2025-05-08,249.0
3094,133,5323,Equipment Maintenance,Serious,Violation description for 3094,2025-01-30,0,2025-05-21,111.0
3095,267,7129,Equipment Maintenance,Critical,Violation description for 3095,2025-03-16,0,,
3096,528,6889,Documentation,Minor,Violation description for 3096,2025-04-08,0,2025-05-10,32.0
3097,696,3938,Equipment Maintenance,Minor,Violation description for 3097,2024-09-22,1,2025-05-06,226.0
3098,647,7308,Employee Hygiene,Critical,Violation description for 3098,2025-04-11,0,2025-05-13,32.0
3099,233,3810,Equipment Maintenance,Serious,Violation description for 3099,2024-12-07,0,2025-05-01,145.0
3100,640,5810,Employee Hygiene,Serious,Violation description for 3100,2025-05-13,0,2025-04-30,-13.0
3101,306,130,Employee Hygiene,Minor,Violation description for 3101,2025-04-06,0,2025-05-10,34.0
3102,73,7498,Cross Contamination,Serious,Violation description for 3102,2024-12-15,0,,
3103,607,2985,Food Storage,Critical,Violation description for 3103,2024-07-21,1,,
3104,882,9088,Equipment Maintenance,Critical,Violation description for 3104,2024-12-30,1,2025-05-05,126.0
3105,442,6834,Pest Control,Minor,Violation description for 3105,2024-12-22,1,2025-05-22,151.0
3106,981,3788,Cross Contamination,Serious,Violation description for 3106,2025-03-18,0,,
3107,807,4135,Cross Contamination,Serious,Violation description for 3107,2024-11-02,1,,
3108,575,4928,Employee Hygiene,Serious,Violation description for 3108,2025-02-14,0,,
3109,129,4777,Pest Control,Minor,Violation description for 3109,2024-09-11,0,,
3110,10,5735,Equipment Maintenance,Serious,Violation description for 3110,2024-12-16,1,,
3111,165,1333,Cross Contamination,Serious,Violation description for 3111,2024-10-10,0,2025-05-25,227.0
3112,435,7620,Food Storage,Serious,Violation description for 3112,2024-12-11,0,2025-05-08,148.0
3113,755,7024,Sanitation,Minor,Violation description for 3113,2024-07-15,0,2025-05-23,312.0
3114,230,4572,Equipment Maintenance,Serious,Violation description for 3114,2025-05-16,1,,
3115,7,7282,Equipment Maintenance,Minor,Violation description for 3115,2025-05-14,0,,
3116,873,4912,Cross Contamination,Minor,Violation description for 3116,2024-12-27,0,2025-05-29,153.0
3117,937,5178,Employee Hygiene,Minor,Violation description for 3117,2025-02-02,1,,
3118,299,3631,Pest Control,Minor,Violation description for 3118,2025-02-16,0,2025-04-30,73.0
3119,971,591,Documentation,Serious,Violation description for 3119,2024-06-15,1,2025-05-28,347.0
3120,382,5186,Employee Hygiene,Critical,Violation description for 3120,2025-01-16,1,2025-05-21,125.0
3121,130,841,Employee Hygiene,Serious,Violation description for 3121,2025-04-28,1,,
3122,487,3240,Food Temperature,Minor,Violation description for 3122,2025-05-25,1,,
3123,836,1532,Cross Contamination,Minor,Violation description for 3123,2025-01-12,0,,
3124,362,8776,Sanitation,Critical,Violation description for 3124,2024-11-07,1,2025-05-21,195.0
3125,20,8214,Food Storage,Critical,Violation description for 3125,2024-12-04,1,2025-05-28,175.0
3126,3,2987,Cross Contamination,Critical,Violation description for 3126,2024-09-04,1,2025-04-30,238.0
3127,962,345,Equipment Maintenance,Minor,Violation description for 3127,2024-08-08,1,,
3128,585,6626,Documentation,Critical,Violation description for 3128,2024-10-14,0,,
3129,509,2114,Equipment Maintenance,Serious,Violation description for 3129,2025-01-12,1,2025-05-03,111.0
3130,846,1346,Employee Hygiene,Serious,Violation description for 3130,2024-08-17,0,,
3131,401,8226,Equipment Maintenance,Serious,Violation description for 3131,2024-11-13,0,2025-05-03,171.0
3132,616,7015,Pest Control,Minor,Violation description for 3132,2025-02-27,1,2025-05-26,88.0
3133,485,3581,Employee Hygiene,Minor,Violation description for 3133,2025-03-01,0,,
3134,322,445,Food Temperature,Serious,Violation description for 3134,2024-10-03,1,2025-05-16,225.0
3135,996,885,Equipment Maintenance,Serious,Violation description for 3135,2024-08-21,0,2025-05-20,272.0
3136,804,6672,Equipment Maintenance,Serious,Violation description for 3136,2024-10-10,0,2025-05-14,216.0
3137,661,5693,Food Storage,Serious,Violation description for 3137,2024-09-23,1,2025-05-16,235.0
3138,95,2324,Equipment Maintenance,Serious,Violation description for 3138,2024-08-25,0,2025-05-11,259.0
3139,43,7546,Sanitation,Minor,Violation description for 3139,2024-06-24,0,,
3140,401,1505,Food Storage,Serious,Violation description for 3140,2025-05-23,1,2025-05-25,2.0
3141,632,7707,Cross Contamination,Minor,Violation description for 3141,2024-06-06,0,,
3142,62,103,Equipment Maintenance,Minor,Violation description for 3142,2025-03-08,1,2025-05-03,56.0
3143,122,2829,Employee Hygiene,Critical,Violation description for 3143,2025-05-13,1,2025-05-13,0.0
3144,7,5844,Food Temperature,Critical,Violation description for 3144,2025-01-02,1,,
3145,950,6809,Documentation,Critical,Violation description for 3145,2024-10-08,0,2025-05-18,222.0
3146,787,1631,Pest Control,Critical,Violation description for 3146,2024-10-27,0,2025-05-25,210.0
3147,970,1933,Employee Hygiene,Serious,Violation description for 3147,2024-09-27,1,2025-05-20,235.0
3148,674,3627,Employee Hygiene,Serious,Violation description for 3148,2025-02-02,0,2025-05-02,89.0
3149,745,5344,Cross Contamination,Critical,Violation description for 3149,2025-04-09,0,2025-05-28,49.0
3150,618,8246,Food Temperature,Serious,Violation description for 3150,2025-04-24,1,2025-05-24,30.0
3151,981,8485,Food Temperature,Serious,Violation description for 3151,2025-03-29,0,,
3152,388,7258,Employee Hygiene,Minor,Violation description for 3152,2024-09-30,0,2025-05-17,229.0
3153,236,9607,Documentation,Serious,Violation description for 3153,2024-10-25,1,2025-05-17,204.0
3154,670,6460,Cross Contamination,Minor,Violation description for 3154,2024-09-26,1,2025-05-12,228.0
3155,550,3051,Pest Control,Critical,Violation description for 3155,2024-11-26,1,2025-05-07,162.0
3156,622,2665,Food Storage,Critical,Violation description for 3156,2025-05-18,0,,
3157,922,4451,Equipment Maintenance,Serious,Violation description for 3157,2025-03-31,1,2025-05-28,58.0
3158,445,1593,Documentation,Critical,Violation description for 3158,2025-01-07,1,,
3159,257,5882,Food Storage,Minor,Violation description for 3159,2024-12-07,1,2025-05-25,169.0
3160,247,769,Sanitation,Serious,Violation description for 3160,2025-01-21,1,2025-05-12,111.0
3161,782,3036,Food Storage,Minor,Violation description for 3161,2025-05-04,1,,
3162,11,6,Equipment Maintenance,Minor,Violation description for 3162,2024-10-21,1,2025-05-18,209.0
3163,623,9316,Documentation,Minor,Violation description for 3163,2024-11-30,1,2025-04-30,151.0
3164,353,4111,Documentation,Critical,Violation description for 3164,2025-03-04,1,,
3165,693,5426,Documentation,Minor,Violation description for 3165,2025-03-29,0,,
3166,538,7455,Equipment Maintenance,Critical,Violation description for 3166,2025-01-07,1,2025-05-27,140.0
3167,254,8755,Employee Hygiene,Minor,Violation description for 3167,2025-01-01,0,2025-05-06,125.0
3168,99,9276,Cross Contamination,Serious,Violation description for 3168,2024-10-13,0,,
3169,552,7417,Documentation,Minor,Violation description for 3169,2025-04-08,1,2025-05-19,41.0
3170,74,1020,Cross Contamination,Critical,Violation description for 3170,2024-09-04,1,,
3171,557,6029,Food Storage,Critical,Violation description for 3171,2024-12-17,1,2025-05-29,163.0
3172,316,4073,Documentation,Minor,Violation description for 3172,2024-12-08,0,2025-05-09,152.0
3173,391,5501,Cross Contamination,Serious,Violation description for 3173,2025-01-12,1,2025-05-13,121.0
3174,581,138,Cross Contamination,Minor,Violation description for 3174,2025-03-08,0,2025-05-11,64.0
3175,684,3535,Sanitation,Serious,Violation description for 3175,2024-10-20,0,,
3176,985,2397,Equipment Maintenance,Critical,Violation description for 3176,2025-02-15,1,2025-05-23,97.0
3177,967,9416,Pest Control,Critical,Violation description for 3177,2024-08-04,1,2025-05-15,284.0
3178,380,2824,Employee Hygiene,Serious,Violation description for 3178,2024-12-03,0,2025-05-03,151.0
3179,712,2363,Food Temperature,Serious,Violation description for 3179,2025-05-01,1,2025-05-05,4.0
3180,41,2811,Equipment Maintenance,Serious,Violation description for 3180,2024-10-23,0,2025-05-10,199.0
3181,770,6945,Food Temperature,Critical,Violation description for 3181,2024-12-11,0,2025-05-25,165.0
3182,244,2401,Equipment Maintenance,Critical,Violation description for 3182,2024-12-06,0,2025-05-24,169.0
3183,606,68,Sanitation,Critical,Violation description for 3183,2025-02-18,1,2025-05-02,73.0
3184,949,4697,Pest Control,Critical,Violation description for 3184,2025-05-20,1,2025-05-19,-1.0
3185,68,9931,Equipment Maintenance,Minor,Violation description for 3185,2025-03-15,1,2025-05-21,67.0
3186,367,6694,Equipment Maintenance,Minor,Violation description for 3186,2025-01-13,0,2025-05-25,132.0
3187,657,6754,Food Temperature,Critical,Violation description for 3187,2024-08-07,0,2025-04-30,266.0
3188,53,6341,Food Storage,Serious,Violation description for 3188,2024-08-19,0,2025-05-22,276.0
3189,796,3544,Documentation,Serious,Violation description for 3189,2024-09-25,1,2025-05-25,242.0
3190,229,8275,Food Storage,Critical,Violation description for 3190,2025-02-26,1,2025-05-14,77.0
3191,666,7292,Food Storage,Minor,Violation description for 3191,2024-08-24,0,2025-05-02,251.0
3192,463,6122,Food Storage,Critical,Violation description for 3192,2025-02-24,1,2025-05-21,86.0
3193,175,9340,Cross Contamination,Minor,Violation description for 3193,2025-04-28,1,2025-05-16,18.0
3194,181,4119,Food Temperature,Critical,Violation description for 3194,2024-08-05,0,2025-05-01,269.0
3195,302,3534,Equipment Maintenance,Critical,Violation description for 3195,2024-11-26,1,2025-05-15,170.0
3196,900,8231,Sanitation,Critical,Violation description for 3196,2025-01-09,1,2025-05-21,132.0
3197,840,3163,Sanitation,Serious,Violation description for 3197,2024-06-19,1,,
3198,553,281,Equipment Maintenance,Minor,Violation description for 3198,2024-07-03,0,2025-05-21,322.0
3199,124,1451,Employee Hygiene,Minor,Violation description for 3199,2025-05-04,0,2025-05-05,1.0
3200,771,233,Equipment Maintenance,Serious,Violation description for 3200,2024-12-15,0,2025-05-05,141.0
3201,931,889,Documentation,Minor,Violation description for 3201,2024-12-08,0,,
3202,305,4006,Documentation,Serious,Violation description for 3202,2024-12-17,1,,
3203,3,258,Food Temperature,Minor,Violation description for 3203,2024-06-01,0,2025-05-13,346.0
3204,31,593,Documentation,Serious,Violation description for 3204,2025-01-16,1,2025-05-17,121.0
3205,966,2059,Sanitation,Minor,Violation description for 3205,2025-03-24,0,2025-05-03,40.0
3206,802,2233,Sanitation,Serious,Violation description for 3206,2025-03-10,1,2025-05-21,72.0
3207,216,6275,Sanitation,Minor,Violation description for 3207,2025-04-07,1,2025-05-17,40.0
3208,268,1380,Cross Contamination,Serious,Violation description for 3208,2024-11-29,0,2025-05-19,171.0
3209,457,7275,Food Storage,Minor,Violation description for 3209,2024-10-08,1,2025-05-08,212.0
3210,827,2292,Food Temperature,Serious,Violation description for 3210,2024-07-17,0,,
3211,197,2829,Sanitation,Critical,Violation description for 3211,2025-01-13,1,,
3212,713,7843,Cross Contamination,Minor,Violation description for 3212,2024-12-21,1,2025-05-29,159.0
3213,181,6139,Pest Control,Minor,Violation description for 3213,2025-02-22,1,2025-05-10,77.0
3214,731,5908,Food Temperature,Minor,Violation description for 3214,2024-12-18,0,,
3215,964,3191,Food Temperature,Minor,Violation description for 3215,2024-10-21,0,2025-05-18,209.0
3216,897,7485,Equipment Maintenance,Critical,Violation description for 3216,2024-10-15,0,2025-05-13,210.0
3217,547,5260,Cross Contamination,Minor,Violation description for 3217,2024-10-25,0,2025-05-14,201.0
3218,767,9506,Sanitation,Minor,Violation description for 3218,2025-04-18,0,2025-05-28,40.0
3219,988,5005,Documentation,Critical,Violation description for 3219,2025-04-23,1,2025-05-01,8.0
3220,765,3274,Employee Hygiene,Serious,Violation description for 3220,2024-10-12,0,2025-05-03,203.0
3221,765,682,Documentation,Critical,Violation description for 3221,2025-01-19,1,2025-05-08,109.0
3222,420,9845,Food Storage,Critical,Violation description for 3222,2024-10-01,0,2025-05-09,220.0
3223,603,1006,Employee Hygiene,Critical,Violation description for 3223,2024-06-09,0,,
3224,261,2518,Documentation,Serious,Violation description for 3224,2025-05-22,1,2025-05-09,-13.0
3225,768,712,Sanitation,Serious,Violation description for 3225,2025-05-21,1,2025-05-23,2.0
3226,651,2854,Equipment Maintenance,Critical,Violation description for 3226,2025-02-16,0,2025-05-07,80.0
3227,379,5078,Cross Contamination,Minor,Violation description for 3227,2025-01-27,1,2025-05-13,106.0
3228,4,7840,Sanitation,Serious,Violation description for 3228,2025-02-12,0,,
3229,659,6697,Employee Hygiene,Serious,Violation description for 3229,2025-01-04,0,2025-05-02,118.0
3230,419,4003,Documentation,Critical,Violation description for 3230,2025-05-03,0,,
3231,902,8112,Cross Contamination,Serious,Violation description for 3231,2025-05-10,1,,
3232,39,298,Pest Control,Minor,Violation description for 3232,2025-03-21,0,2025-05-21,61.0
3233,811,6682,Employee Hygiene,Serious,Violation description for 3233,2024-06-15,1,,
3234,913,4426,Cross Contamination,Minor,Violation description for 3234,2024-11-03,1,,
3235,686,6502,Food Temperature,Minor,Violation description for 3235,2024-09-16,1,2025-05-11,237.0
3236,564,8613,Food Storage,Critical,Violation description for 3236,2025-01-19,1,2025-05-02,103.0
3237,107,4273,Cross Contamination,Critical,Violation description for 3237,2024-09-03,0,2025-05-15,254.0
3238,456,3753,Food Storage,Critical,Violation description for 3238,2024-11-06,1,,
3239,282,7732,Documentation,Serious,Violation description for 3239,2024-09-12,1,2025-05-06,236.0
3240,858,6490,Food Storage,Critical,Violation description for 3240,2024-08-23,1,2025-05-19,269.0
3241,458,8201,Equipment Maintenance,Critical,Violation description for 3241,2024-09-08,1,,
3242,128,9763,Employee Hygiene,Serious,Violation description for 3242,2024-09-06,0,,
3243,477,2466,Food Storage,Minor,Violation description for 3243,2024-09-19,0,2025-05-22,245.0
3244,478,7192,Pest Control,Serious,Violation description for 3244,2024-11-24,1,2025-05-28,185.0
3245,923,1598,Pest Control,Minor,Violation description for 3245,2025-01-27,0,,
3246,658,8587,Sanitation,Minor,Violation description for 3246,2024-06-04,0,,
3247,733,387,Food Storage,Critical,Violation description for 3247,2024-11-12,0,,
3248,707,1330,Food Storage,Minor,Violation description for 3248,2025-04-25,1,2025-05-23,28.0
3249,833,9626,Documentation,Serious,Violation description for 3249,2024-08-13,1,2025-05-23,283.0
3250,634,5395,Cross Contamination,Serious,Violation description for 3250,2024-09-06,0,2025-05-25,261.0
3251,28,1841,Pest Control,Critical,Violation description for 3251,2025-05-29,1,2025-05-11,-18.0
3252,350,8935,Cross Contamination,Serious,Violation description for 3252,2024-06-25,1,2025-05-06,315.0
3253,706,4764,Employee Hygiene,Critical,Violation description for 3253,2025-03-15,1,2025-05-03,49.0
3254,476,8835,Pest Control,Serious,Violation description for 3254,2025-02-08,1,2025-05-22,103.0
3255,81,8724,Food Storage,Minor,Violation description for 3255,2024-06-16,1,2025-05-13,331.0
3256,830,3688,Food Storage,Minor,Violation description for 3256,2025-02-08,0,,
3257,889,5149,Food Storage,Serious,Violation description for 3257,2024-12-23,1,2025-05-15,143.0
3258,158,9917,Documentation,Serious,Violation description for 3258,2024-06-07,1,,
3259,810,6081,Cross Contamination,Minor,Violation description for 3259,2025-02-22,1,2025-05-18,85.0
3260,493,5417,Documentation,Minor,Violation description for 3260,2025-02-17,1,2025-05-23,95.0
3261,149,1120,Cross Contamination,Critical,Violation description for 3261,2024-09-16,1,2025-05-29,255.0
3262,667,3517,Food Storage,Minor,Violation description for 3262,2025-05-03,1,2025-05-18,15.0
3263,146,8216,Employee Hygiene,Critical,Violation description for 3263,2024-10-22,1,2025-05-25,215.0
3264,162,2372,Equipment Maintenance,Minor,Violation description for 3264,2024-12-24,0,,
3265,128,9182,Pest Control,Serious,Violation description for 3265,2024-11-21,1,,
3266,993,8314,Cross Contamination,Critical,Violation description for 3266,2024-07-08,0,,
3267,632,2610,Pest Control,Critical,Violation description for 3267,2024-06-02,0,2025-05-12,344.0
3268,277,5656,Food Storage,Serious,Violation description for 3268,2024-11-26,0,2025-05-22,177.0
3269,396,2064,Documentation,Minor,Violation description for 3269,2024-11-27,0,2025-05-06,160.0
3270,905,3800,Food Temperature,Critical,Violation description for 3270,2025-04-27,1,,
3271,634,839,Employee Hygiene,Critical,Violation description for 3271,2024-12-07,0,2025-05-15,159.0
3272,875,8332,Sanitation,Minor,Violation description for 3272,2025-02-09,1,2025-05-15,95.0
3273,111,4165,Food Storage,Critical,Violation description for 3273,2025-02-24,1,,
3274,123,3340,Food Storage,Critical,Violation description for 3274,2025-04-05,1,2025-05-02,27.0
3275,654,5344,Documentation,Critical,Violation description for 3275,2025-02-22,1,2025-05-20,87.0
3276,331,1342,Cross Contamination,Serious,Violation description for 3276,2024-08-22,0,2025-05-22,273.0
3277,729,9414,Food Temperature,Serious,Violation description for 3277,2024-09-16,0,2025-05-15,241.0
3278,447,1667,Employee Hygiene,Critical,Violation description for 3278,2025-04-09,0,2025-05-06,27.0
3279,33,7802,Pest Control,Critical,Violation description for 3279,2024-10-26,0,2025-05-05,191.0
3280,723,4254,Equipment Maintenance,Minor,Violation description for 3280,2024-09-29,1,,
3281,176,640,Sanitation,Minor,Violation description for 3281,2025-05-01,1,2025-05-29,28.0
3282,700,3840,Pest Control,Serious,Violation description for 3282,2024-09-12,1,2025-05-04,234.0
3283,88,9438,Equipment Maintenance,Serious,Violation description for 3283,2025-04-01,1,2025-05-08,37.0
3284,986,4574,Cross Contamination,Minor,Violation description for 3284,2025-03-08,1,2025-04-30,53.0
3285,438,8462,Cross Contamination,Serious,Violation description for 3285,2025-01-14,0,,
3286,604,2447,Pest Control,Serious,Violation description for 3286,2025-01-28,0,2025-05-04,96.0
3287,645,3437,Cross Contamination,Serious,Violation description for 3287,2024-10-28,0,2025-05-22,206.0
3288,216,3548,Cross Contamination,Minor,Violation description for 3288,2024-11-11,1,2025-05-13,183.0
3289,80,5220,Cross Contamination,Serious,Violation description for 3289,2025-01-11,0,2025-05-04,113.0
3290,90,7654,Sanitation,Minor,Violation description for 3290,2025-04-04,0,,
3291,225,6391,Food Temperature,Critical,Violation description for 3291,2025-04-27,0,,
3292,280,2222,Food Storage,Serious,Violation description for 3292,2025-01-11,1,2025-05-07,116.0
3293,125,5836,Sanitation,Critical,Violation description for 3293,2025-05-01,0,2025-05-29,28.0
3294,676,4992,Food Temperature,Serious,Violation description for 3294,2024-09-22,1,,
3295,605,78,Equipment Maintenance,Serious,Violation description for 3295,2024-12-27,1,2025-05-06,130.0
3296,640,8453,Documentation,Serious,Violation description for 3296,2025-04-06,1,,
3297,593,4950,Sanitation,Critical,Violation description for 3297,2025-01-19,0,2025-05-16,117.0
3298,747,8453,Food Temperature,Critical,Violation description for 3298,2024-09-12,0,2025-05-17,247.0
3299,705,7209,Food Storage,Critical,Violation description for 3299,2024-11-21,0,2025-05-28,188.0
